custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
4507337,-86.043271,39.839401,1279054382,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507386,-86.047452,39.83947,1279061975,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507426,-85.99821,40.044792,1297366043,1,4.0,212.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507431,-85.980646,39.861769,1279245406,1,2.0,160.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507455,-86.125202,39.83359,1279353176,1,2.0,106.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507474,-86.01064,39.962689,1278304655,1,2.0,106.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507496,-86.112868,40.160582,1231519752,1,4.0,212.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507499,-86.121549,39.88485,1279158125,1,6.0,318.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507545,-86.073273,39.879171,1279016422,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507557,-86.025492,40.045831,1324398824,1,12.0,636.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507652,-86.042591,39.889493,1279069282,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0,1042199
4507034,-86.007249,39.974135,1297369619,1,4.0,212.0,1,1,0,0,0,0,1,0,0,E,0,0,1,0,1042199
4507035,-86.14296,39.873289,19464507,1,2.0,106.0,1,1,0,0,0,0,1,0,0,E,0,0,1,0,1042199
4507124,-86.08244,39.875311,1279023932,1,3.0,159.0,2,1,0,0,0,0,1,0,0,E,0,0,1,0,1042199
4507125,-86.079164,39.905706,1241582305,1,3.0,159.0,1,1,0,0,0,0,1,0,0,E,0,0,1,0,1042199
4507506,-86.123159,39.884407,757252565,1,2.0,106.0,1,1,0,0,0,0,1,0,0,E,0,0,1,0,1042199
4507568,-86.040317,39.889849,1365817445,1,4.0,212.0,2,1,0,0,0,0,1,0,0,E,0,0,1,0,1042199
4507610,-86.047439,39.839278,1279061974,1,4.0,212.0,1,1,0,0,0,0,1,0,0,E,0,0,1,0,1042199
