custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
4505445,-85.992673,40.066972,1220337991,2,12.0,636.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505447,-86.002186,39.983593,1278267023,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505452,-86.059439,39.892724,19503108,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505454,-86.111755,39.929372,1220152496,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505464,-86.074134,40.043756,1278463924,2,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505473,-86.047835,39.889857,1197043072,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505474,-86.042523,39.913386,1262232068,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505490,-85.995487,40.045173,1278376081,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505567,-86.058805,39.901837,1279176710,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505570,-86.04734,39.895059,1279084316,1,2.0,106.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505635,-86.066745,40.042245,1067566760,1,18.0,954.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505666,-86.09633,39.905991,1278993134,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505686,-86.043557,39.956057,1278267732,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505687,-86.009347,39.928224,1278242152,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505706,-86.117415,40.041508,711190803,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505710,-86.012394,39.927985,1197912820,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505712,-86.063933,39.904159,125157187,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4505730,-86.026685,39.928201,1278247675,2,16.0,848.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4505731,-86.025445,39.926662,758733542,1,3.0,159.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505732,-86.0276,39.926851,1197863837,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505733,-86.013728,39.960553,19496837,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505771,-86.076135,39.976269,1146116339,2,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505790,-86.01221,40.046095,1149015286,1,2.0,106.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505794,-86.027487,39.93886,1278212430,1,10.0,530.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505818,-86.01513,39.93499,1278239730,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505840,-86.06819,39.883738,1050537116,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505856,-86.028489,40.047717,711247227,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505861,-86.071883,39.882585,1198724622,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505862,-86.074739,39.90354,1279176729,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505865,-86.028959,39.916672,1279226882,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505871,-86.032231,40.081279,1278465629,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505881,-86.044112,39.884214,1279061064,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505885,-86.130117,39.84255,1228436042,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505887,-85.973588,39.860444,1279281886,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505889,-86.008367,39.857943,1279249548,1,2.0,106.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505907,-86.093823,39.94392,708484085,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505908,-86.105105,39.910859,1279077840,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505912,-86.123302,39.83641,1296639711,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505914,-85.982689,39.892201,1296688617,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505917,-86.016956,39.839624,1279310023,6,24.0,1272.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505924,-86.047158,39.926184,1197856777,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505927,-86.087162,39.925596,1278977166,3,24.0,1272.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505929,-86.03937,39.906039,1196497311,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505933,-86.121528,39.848954,1296703056,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505934,-86.121219,39.836071,1279344037,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505937,-85.920967,39.901043,1278136809,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505960,-86.048957,39.896925,1279084333,1,2.0,106.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505962,-86.121532,39.883743,1293448895,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505964,-86.120718,39.846996,1278820327,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505967,-85.979085,39.862129,1279245391,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505990,-86.12142,39.875354,1197329785,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505995,-85.982067,39.86011,1293682584,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505996,-86.02361,39.854434,1197508052,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506026,-85.955208,39.876649,1296776991,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506028,-86.023126,39.83637,1050236680,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506049,-86.102668,39.925439,1279054156,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4506051,-86.047151,39.90261,765871787,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506052,-86.046873,39.878733,1279074472,1,2.0,106.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506058,-85.974931,39.862004,1279275243,1,2.0,106.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506060,-86.045426,39.842945,1162558716,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506085,-86.141193,39.850629,1278782007,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4506090,-86.009229,39.827647,1050215397,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506112,-86.101596,39.910828,125144428,1,3.0,159.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506113,-86.048753,39.903873,1228442687,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4506145,-86.144347,39.870193,1278667888,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506149,-85.972201,39.86368,1050564700,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506172,-86.098579,39.926194,1197918098,1,10.0,530.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506181,-86.005159,39.858975,1279242720,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506211,-85.978951,39.861118,1279245391,1,3.0,159.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506237,-86.138773,39.850056,1278781287,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506266,-86.051655,39.907471,1293447273,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506296,-86.098605,39.918719,1278995767,1,10.0,530.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506331,-86.122877,39.849599,1278818778,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506358,-86.112352,39.907855,1329070804,2,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506365,-86.083848,39.870925,756477337,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506366,-86.08441,39.870446,1278824393,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506368,-85.993066,39.82678,1279182918,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506389,-86.103503,39.910426,125170203,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506390,-86.057485,39.902772,1279086903,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506392,-86.121331,39.868094,1279068977,1,12.0,636.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506395,-86.138295,39.846769,1278582554,2,16.0,848.0,1,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4506396,-86.137733,39.846767,1293455109,10,60.0,3180.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4506422,-86.122785,39.882848,1279158057,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506424,-86.112351,39.847456,1278805535,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506452,-86.045176,39.889836,1197043072,1,2.0,106.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506453,-86.038515,39.918865,1279153435,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506457,-86.094021,39.875495,1197406328,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506458,-85.970448,39.861144,818706074,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506459,-85.971239,39.864064,1196607765,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4506460,-86.019884,39.854162,1197512931,1,3.0,159.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506513,-86.053089,39.904119,1050379995,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506514,-86.043793,39.887353,1279065886,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506515,-86.044656,39.911549,1279170830,1,10.0,530.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506518,-86.087518,39.853915,1278945009,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506523,-86.033778,39.835505,1278946057,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506524,-86.030624,39.834209,1279244052,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506546,-86.113425,39.882168,1279151066,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506576,-86.141014,39.870568,1278664049,1,10.0,530.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506578,-86.124461,39.847962,1296698746,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506606,-86.045147,39.887677,1279069578,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506640,-86.096275,39.86848,1050566714,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506642,-85.978477,39.862111,1279245387,1,3.0,159.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506644,-86.01689,39.840754,1279310016,1,2.0,106.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506733,-86.063138,39.847777,19514543,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0,1042199
4506735,-85.980841,39.860108,1293682584,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506761,-86.121467,39.853698,1197051146,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506763,-85.998749,39.848882,1279228320,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4506792,-86.066399,39.84295,1296744014,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0,1042199
4505203,-86.078862,40.050435,1297431853,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505207,-86.014454,39.949399,1291644064,1,2.0,106.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505225,-86.126786,40.054474,1115648467,2,16.0,848.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505247,-86.030489,40.045627,1309140754,2,16.0,848.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505270,-86.013006,40.045135,1297408204,1,2.0,106.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505275,-86.042862,39.955392,1240909797,1,6.0,318.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505294,-86.087637,40.020139,1144966627,1,4.0,212.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505322,-86.037743,39.925825,1148893264,1,10.0,530.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505324,-86.015725,39.961064,1278455796,1,6.0,318.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505339,-86.003002,39.99562,1278264501,1,4.0,212.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505513,-86.014421,40.042314,1278338050,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505522,-86.099396,39.92726,1197917064,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505560,-86.01173,40.04706,1278330197,1,3.0,159.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505569,-86.098362,39.909683,1278993154,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505642,-86.072062,39.913052,1051476425,1,6.0,318.0,2,2,1,0,0,0,1,0,0,A,1,0,1,0,1042199
4505664,-86.014173,39.928261,1220146376,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505705,-86.016962,40.060973,1220032724,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505707,-86.002646,39.98405,1278267043,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505727,-86.125408,40.043259,1297393710,1,3.0,159.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505815,-86.126142,40.008349,1278310396,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505836,-86.06111,40.048782,1278399969,1,4.0,212.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505897,-86.012939,40.047169,1278330195,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505905,-86.067027,39.882398,1050275164,1,4.0,212.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505915,-85.974528,39.86262,1050658521,1,6.0,318.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505963,-86.159727,39.853895,1050233555,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506017,-86.074646,39.904044,1279176729,1,10.0,530.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506023,-86.123132,39.850856,1278801571,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506151,-86.045059,39.838815,1279061984,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506178,-86.085958,39.855885,1279214929,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506271,-86.04677,39.840123,1050222222,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506272,-85.980443,39.857626,1197334961,2,16.0,800.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506364,-86.083054,39.870847,1278824130,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506367,-86.011308,39.861029,1279234209,1,6.0,318.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506427,-85.978557,39.860215,1197406164,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506613,-85.989303,39.827811,1279182941,1,2.0,106.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506670,-86.102586,39.843183,125125621,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506730,-86.142382,39.86904,1278662509,1,6.0,318.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506732,-86.046841,39.877266,1280538883,2,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506794,-85.987811,39.856721,1279236622,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506795,-86.009773,39.863141,717776108,2,12.0,636.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4506796,-86.023278,39.836295,1050236680,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0,1042199
4505492,-86.00399,40.014848,1278330459,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4505661,-86.019203,40.05039,1165272614,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4505894,-86.031643,39.917032,1293428933,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4505980,-85.996974,39.985661,1220057310,2,16.0,848.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506036,-86.008544,40.008953,1278303142,1,6.0,318.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506042,-85.98013,39.862405,1296652085,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506072,-86.098036,39.867794,1279101037,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,1,0,1,0,1042199
4506083,-86.04979,39.897298,1296716749,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506190,-86.012913,40.046369,19490882,1,2.0,106.0,2,2,0,1,0,1,0,0,0,A,1,0,1,0,1042199
4506281,-86.032281,39.926056,1279273845,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,1,0,1,0,1042199
4506307,-86.040525,39.914036,1240873834,1,4.0,212.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506407,-86.019658,40.0058,1066354972,1,4.0,212.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506435,-86.016767,39.934586,1278239216,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506439,-86.08331,39.871184,1278824130,1,6.0,318.0,1,2,0,1,0,1,0,0,0,A,1,0,1,0,1042199
4506448,-86.069077,39.880356,1197411962,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,1,0,1,0,1042199
4506449,-86.145093,39.871238,1293449777,1,4.0,212.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506538,-86.014928,39.936517,27659434,2,16.0,1280.0,1,2,0,1,0,1,0,0,0,A,1,0,1,0,1042199
4506564,-86.06245,39.947167,1115561441,2,16.0,848.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506600,-86.059133,39.902488,1279176706,1,6.0,318.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506601,-86.042371,39.889245,1279069281,1,2.0,106.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506662,-86.043429,39.856984,1279027128,2,16.0,848.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506690,-86.046476,39.838615,1050222226,1,4.0,320.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506695,-86.14241,39.871109,1279821405,1,4.0,212.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506716,-86.144748,39.839945,1373391613,1,4.0,212.0,2,2,0,1,0,1,0,0,0,A,1,0,1,0,1042199
4506725,-86.05489,39.900798,1279098204,1,6.0,318.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506752,-86.021288,39.837294,1293457689,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506776,-86.010994,39.961979,1291642763,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506804,-85.996327,39.984598,1220057290,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506807,-86.04467,39.948079,1278268437,1,6.0,318.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506838,-86.082019,39.877062,1279055660,1,6.0,318.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506868,-86.077128,39.88075,1296874992,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506887,-86.030347,39.836976,1279182759,2,16.0,848.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4506891,-86.123352,39.886768,949241361,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4507101,-86.144519,39.871377,1278822114,2,4.0,212.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0,1042199
4505945,-86.012866,40.046322,1067233611,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505946,-86.107729,40.059892,1278208327,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505947,-86.004885,40.006793,1278303192,2,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505948,-86.0072,39.992807,1278259800,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505951,-86.089638,39.927995,1307464819,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505953,-86.071035,39.981379,1219978206,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505979,-86.013507,40.027163,1278313450,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505981,-86.1265,39.847154,1283685199,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505983,-86.097794,39.920914,1279037344,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4505984,-86.017791,39.944661,781656608,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
4506001,-86.035407,39.917756,1279225671,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0,1042199
