custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
4506035,-86.098956,40.041639,1309434475,1,3.0,159.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506037,-86.00626,39.975799,1278258005,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506038,-86.160549,39.853775,1050239253,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506039,-86.124496,39.850526,1278801551,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506043,-86.045036,39.909312,1279171282,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506044,-85.928345,39.889021,1372819155,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506045,-86.054335,39.833542,1279074712,1,2.0,160.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506046,-86.025727,39.824747,1197635039,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506047,-86.049619,39.895252,1296716749,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506061,-85.995592,40.04741,1240199605,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506064,-85.997899,40.040821,1241769339,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506065,-86.029674,39.916473,1279226917,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506066,-86.057982,39.932342,1278384419,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506067,-86.033523,39.924629,1279222954,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506069,-86.110735,40.043699,1128555911,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506070,-86.005244,40.008419,1278303122,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506071,-86.007693,39.990254,1278261062,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506073,-86.122573,39.848397,1278818868,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506074,-86.093624,39.926087,1220161672,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506077,-85.958602,39.90369,1197312646,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506078,-85.958107,39.873112,1279238917,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506092,-86.01245,40.139458,1278370826,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506094,-85.996476,40.039891,1241774732,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506095,-86.026365,39.913948,1279226847,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506096,-86.032064,39.939124,1297369651,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506100,-86.005768,40.01444,1278307946,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506102,-86.080122,39.873508,1279073702,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506104,-86.119325,39.837048,1293681807,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506106,-85.982451,39.859292,1197334960,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506107,-85.958637,39.903682,1197312646,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506108,-85.966398,39.866484,1279286776,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506109,-86.045453,39.837112,1279065554,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506121,-85.993454,40.049655,1278374348,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506122,-86.051869,40.176337,1278566281,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506124,-86.003615,40.039408,1220042272,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506125,-86.031729,39.916575,1293429103,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506126,-86.052202,39.937735,1278230962,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506128,-86.016145,40.048427,1278310284,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506130,-86.01268,40.028986,1278313975,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506132,-86.07862,39.872165,1278823349,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506134,-86.12294,39.838557,1278823902,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506135,-86.111415,39.925477,1279074771,2,16.0,848.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506136,-86.077297,39.903921,1311703048,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506138,-86.038014,39.905723,1279161943,2,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506139,-85.89607,39.900507,1291657868,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506140,-86.021831,39.843364,1293455995,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506152,-85.999128,40.045215,1278375533,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506155,-86.002832,40.026973,1278360660,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506156,-86.028083,39.913816,1279226837,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506158,-86.038941,39.916741,1311130984,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506159,-86.013032,40.045093,1067233608,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506160,-86.127708,40.049568,19490738,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506161,-86.012562,40.032782,1278313418,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506163,-86.006395,39.976298,1278258005,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506166,-86.102331,39.908149,1196903644,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506167,-86.017327,39.954878,956994165,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506171,-86.03177,39.836912,1279181816,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506183,-85.99748,40.047001,1278375545,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506184,-86.022419,40.17554,35258709,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506186,-85.997024,40.038026,1278372137,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506187,-86.0261,39.914724,1279226852,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506188,-86.0428,39.941009,1291644877,1,3.0,159.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506189,-86.032104,39.925841,1293345202,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506191,-86.012514,40.033129,1291632318,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506192,-86.006726,40.009025,1278303142,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506193,-86.008393,39.992001,1297389761,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506196,-86.078689,39.906118,1241582307,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506197,-86.077489,39.904024,1311703048,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506213,-86.030578,40.101115,1278556427,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506214,-85.982912,40.175583,1309712430,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506215,-85.972193,40.09759,19489637,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506216,-86.028965,39.914957,1279226829,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506217,-86.031835,39.937523,1278311888,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506219,-86.037093,40.043273,1278323762,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506221,-86.011701,40.036477,1278335407,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506222,-85.994025,39.943028,1278262047,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506224,-86.146067,39.839066,1278790012,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506225,-86.121039,39.854293,1296950208,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506226,-86.074094,39.90979,1051459974,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506227,-86.106577,39.908857,1278961175,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506228,-86.019066,39.943636,786667204,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506229,-86.030044,39.939801,1278311924,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506230,-85.955635,39.892612,1197312182,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506232,-86.042951,39.832241,1228426065,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506243,-86.057263,39.932604,1278384664,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506244,-86.03731,39.922172,1050429295,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506248,-86.082845,39.870782,1278824131,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506251,-86.08379,39.905834,1196912392,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506253,-86.042494,39.911615,1293442051,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506254,-86.042412,39.912171,1293442051,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506256,-86.021027,39.837786,1293457690,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506257,-86.048935,39.897012,1279084333,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506259,-86.046472,39.881062,1279085085,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506275,-85.999127,40.0452,1278375533,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506276,-86.027564,40.151094,1291179997,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506279,-86.02598,39.91579,1279226859,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506280,-86.057257,39.932636,1278384664,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506283,-86.017256,40.026387,1278313434,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506285,-86.124562,39.836642,1296639710,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506287,-86.110367,39.926216,1279077275,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506288,-86.045349,39.976101,1291639864,2,12.0,636.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506290,-85.958514,39.900893,1197312543,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506291,-86.009905,39.859851,1279234208,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506295,-86.122389,39.888882,1279177579,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506306,-86.034245,39.926825,1197853666,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506308,-86.125738,40.043258,1297393707,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506311,-86.082802,39.870981,1278824131,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506312,-86.115476,39.852944,1228432657,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506314,-86.077384,39.904278,1196950257,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506316,-86.006952,39.934465,906574517,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506317,-86.006478,39.845409,1296635469,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506320,-86.0531,39.904114,1050379995,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506321,-86.04346,39.88406,1279061064,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506322,-86.121947,39.870632,1278958871,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
4506337,-86.01322,40.058882,1278325194,2,16.0,848.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0,1042199
