custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
4506399,-86.008333,39.856936,1279249514,2,8.0,424.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
4506420,-86.037871,39.90223,19502129,1,8.0,424.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
4506423,-86.148999,39.840066,1228424176,1,10.0,530.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
4506461,-86.02819,39.829623,1197635499,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
4506483,-86.054543,39.910157,1279173074,2,16.0,848.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0,1042199
4506486,-86.062465,39.839621,1197312834,2,12.0,636.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0,1042199
4506487,-86.061535,39.838342,1197312833,6,24.0,1272.0,2,5,1,1,1,1,1,0,0,A,1,0,1,0,1042199
4506516,-86.121532,39.890387,1197496456,1,8.0,424.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
4506575,-86.047419,39.889047,1197042939,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
4506608,-86.143537,39.869064,1196821455,1,10.0,530.0,2,5,1,1,1,1,1,0,0,A,1,0,1,0,1042199
4506637,-86.059446,39.908685,1196490378,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0,1042199
4506668,-86.117211,39.884727,1279172397,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
4506673,-86.015969,39.831421,1279236848,1,10.0,530.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
4506700,-86.140035,39.851429,1372877595,1,4.0,212.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0,1042199
