custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
11161527,-88.20779,44.989993,00005557-4900-0400-0000-0000001bfee6,1,4.0,120.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161532,-88.163029,45.003038,00005557-4900-0400-0000-0000001bff00,1,6.0,180.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161538,-88.128412,45.039711,84eedd45-0e90-4e13-8ec4-ea45d8d1c157,1,4.0,120.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161540,-88.182925,45.024986,00005557-4900-0400-0000-000000003fac,1,2.0,60.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161542,-88.204165,44.980344,00005557-4900-0400-0000-0000001bfee3,1,6.0,180.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161544,-88.235222,45.025657,a52f3def-c8cf-4bd2-a778-209d0f83f6c1,1,2.0,60.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161548,-88.217606,44.96574,00005557-4900-0400-0000-0000000c884b,1,2.0,60.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161556,-88.221358,44.931534,00005557-4900-0400-0000-0000001bfdc2,1,4.0,120.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161561,-88.236285,45.014286,00005557-4900-0400-0000-0000000c8866,1,6.0,180.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161564,-88.164025,45.010876,00005557-4900-0400-0000-0000001bff03,1,4.0,120.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161567,-88.207121,44.919151,00005557-4900-0400-0000-0000000c814e,1,4.0,120.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161569,-88.162724,45.00821,b48b93f6-ae68-4b49-9cd4-19372767c481,1,4.0,120.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161574,-88.230976,44.942633,00005557-4900-0400-0000-0000000c8924,1,4.0,120.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161580,-88.27435,44.919813,00005557-4900-0400-0000-0000000c6576,1,4.0,120.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161584,-88.250615,44.89662,b068eca6-eb67-47fa-b02e-4b0511399022,1,2.0,60.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161601,-88.241963,44.852256,00005557-4900-0400-0000-000000003f1e,2,12.0,360.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161606,-88.231403,44.86491,00005557-4900-0400-0000-0000000c801b,1,4.0,120.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
11161629,-88.246909,44.873706,00005557-4900-0400-0000-0000001ce362,1,4.0,120.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1027633
4505201,-86.012589,40.0459,1067233610,1,2.0,106.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1042199
4505335,-85.999161,40.045218,1278375533,1,4.0,212.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1042199
4505379,-86.120942,40.116052,1066949468,1,3.0,159.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1042199
4505468,-86.057846,39.89256,1115275111,1,2.0,106.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1042199
4505855,-86.124664,40.082977,1278757045,1,4.0,212.0,1,1,1,0,0,0,0,0,0,O,0,0,1,0,1042199
4506767,-86.009559,39.845596,1279237105,1,4.0,212.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0,1042199
4505892,-85.961592,40.116486,1291190741,1,4.0,212.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4505919,-85.900716,40.210291,125142624,1,8.0,424.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4505950,-86.120785,39.854293,1278797022,1,3.0,159.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4505970,-86.022144,40.176451,1262298652,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4505971,-85.940911,40.161752,1278370835,1,8.0,424.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4505998,-86.009657,40.058038,1149018261,1,3.0,159.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506000,-85.950761,40.113536,814370110,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506063,-85.943294,40.134613,1067326338,1,4.0,212.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506076,-85.979662,39.860363,1279247076,1,6.0,318.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506101,-86.011484,39.95537,1297398014,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506123,-85.939172,40.15352,1219927621,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506153,-86.022122,40.176257,1278822563,1,4.0,212.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506194,-86.123234,39.837353,1293456536,1,4.0,212.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506249,-86.122598,39.865241,1279068980,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506278,-86.000871,40.039645,1246255624,1,8.0,424.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506490,-86.026079,40.172257,1278392698,1,8.0,424.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506525,-86.022822,40.17531,35258738,1,4.0,212.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506588,-86.090708,40.004631,1291641889,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506616,-85.936767,40.102743,111808625,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506620,-86.013108,40.040938,1278366981,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506624,-86.128675,39.847326,1228421892,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506649,-86.028003,39.93375,1278212395,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506660,-85.956029,39.876334,1279238967,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506674,-86.02494,40.10212,1297367563,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506675,-85.988809,40.175591,1309712430,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506707,-85.987919,40.180349,125142635,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506741,-86.06126,39.993866,708429994,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506748,-86.07734,39.904039,1311703048,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506750,-86.047068,39.909279,1228430090,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506770,-85.964593,40.105655,1239682871,1,8.0,424.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506806,-86.121373,39.845403,1278820261,1,4.0,212.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506862,-86.072665,39.951343,1165279835,1,8.0,424.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506865,-86.025789,39.841858,1279221332,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506885,-85.961661,39.899954,1162401240,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4506918,-86.025724,39.841935,1279221332,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
4507211,-86.119805,39.886006,1296783038,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0,1042199
11163197,-88.328335,44.865716,00005557-4900-0400-0000-0000000c658f,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163201,-88.311195,44.89361,00005557-4900-0400-0000-0000000c6458,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163203,-88.3071302,44.8932863,00005557-4900-0400-0000-0000000c6489,1,8.0,240.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163211,-88.3055352,44.890744,de1479d4-69f6-44c8-bdf0-38203ce97fc7,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163213,-88.314977,44.904656,00005557-4900-0400-0000-0000000c65ac,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163215,-88.3122375,44.8908612,00005557-4900-0400-0000-0000000c6416,1,6.0,180.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163217,-88.309186,44.892901,00005557-4900-0400-0000-0000000c6499,1,6.0,180.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163220,-88.366771,44.926166,00005557-4900-0400-0000-000000003ed1,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163221,-88.309908,44.892656,00005557-4900-0400-0000-0000000c6499,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163237,-88.306965,44.890467,de1479d4-69f6-44c8-bdf0-38203ce97fc7,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163239,-88.4142235,45.1144172,00005557-4900-0400-0000-0000000c5dc5,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163243,-88.385713,44.917414,00005557-4900-0400-0000-0000000c9145,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163245,-88.4184233,45.1062119,00005557-4900-0400-0000-0000000c5e76,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
